cycle,sample_type,num_samples,time_elapsed,estimated_distribution
2,Gibbs,500000,40.05191683303565,0.4912698333333333
2,Token,500000,24.00077816704288,0.4921611292403282
3,Gibbs,25000,2.003584416001104,0.5057733333333333
3,Token,25000,1.1987045420100912,0.502169467370137
3,Gibbs,100000,8.043860208010301,0.5051475
3,Token,100000,4.811979625024833,0.5045500061593704
3,Gibbs,500000,39.81844266701955,0.5063025
3,Token,500000,23.818204792100005,0.5072908071413641
3,Gibbs,25000,2.033341999980621,0.509
3,Token,25000,1.1903721250128,0.5093147997208245
3,Gibbs,100000,8.01749545801431,0.5039133333333333
3,Token,100000,4.792470790911466,0.5072613487923365
3,Gibbs,500000,39.84735862503294,0.5060475
3,Token,500000,23.873164958087727,0.5071454373520844
3,Gibbs,25000,2.0185041669756174,0.51004
3,Token,25000,1.1937836670549586,0.5049270580655867
3,Gibbs,100000,8.038629333022982,0.50532
3,Token,100000,4.832858959096484,0.5061319276145917
3,Gibbs,500000,39.80462666705716,0.506876
3,Token,500000,23.922288083005697,0.503851689643305
3,Gibbs,25000,2.0285174580058083,0.50336
3,Token,25000,1.2002864580135792,0.508441155942974
3,Gibbs,100000,8.05037129111588,0.50812
3,Token,100000,4.84944845805876,0.5062490166351786
3,Gibbs,500000,39.85132941696793,0.50843
3,Token,500000,23.973295375006273,0.5068629906809672
3,Gibbs,25000,2.0230042500188574,0.50556
3,Token,25000,1.2099569999845698,0.5036043906700701
3,Gibbs,100000,7.972638875013216,0.5048208333333334
3,Token,100000,4.853343458031304,0.5113533661263903
3,Gibbs,500000,39.95954091602471,0.5064465
3,Token,500000,24.053017541067675,0.5076271577108551
4,Gibbs,25000,2.015801207977347,0.52316
4,Token,25000,1.2036049159942197,0.5232540546344606
4,Gibbs,100000,7.977686958038248,0.5182683333333333
4,Token,100000,4.824320791987702,0.520303358137504
4,Gibbs,500000,40.38643158401828,0.5199621666666666
4,Token,500000,24.095141584053636,0.5197791940220821
4,Gibbs,25000,2.0316957919858396,0.5196766666666667
4,Token,25000,1.2093986669788137,0.5210723855355827
4,Gibbs,100000,7.999354125000536,0.5194508333333333
4,Token,100000,4.833271916024387,0.5176066516321112
4,Gibbs,500000,40.25828162499238,0.520234
4,Token,500000,24.134052999899723,0.5185957473482818
4,Gibbs,25000,2.0129278330132365,0.51888
4,Token,25000,1.2044286250602454,0.5157182669640634
4,Gibbs,100000,8.00011370901484,0.52057
4,Token,100000,4.821897292044013,0.5203814174845619
4,Gibbs,500000,39.93742904206738,0.519302
4,Token,500000,23.878414707956836,0.5195784568801741
4,Gibbs,25000,2.0142976250499487,0.5181133333333333
4,Token,25000,1.1969459999818357,0.515606011059647
4,Gibbs,100000,8.00852454197593,0.51859
4,Token,100000,5.109844375052489,0.5203155549104818
4,Gibbs,500000,40.05470525007695,0.518755
4,Token,500000,23.944614625070244,0.5194221111839857
4,Gibbs,25000,2.0404045829782262,0.51804
4,Token,25000,1.2414924160111696,0.5229026448467219
4,Gibbs,100000,7.997432250063866,0.5208941666666667
4,Token,100000,4.851601083995774,0.5221828808533838
4,Gibbs,500000,40.175308709032834,0.519046
4,Token,500000,24.060316000017338,0.518986733543274
5,Gibbs,25000,2.047034207964315,0.49492
5,Token,25000,1.2070494589861482,0.491348974322682
5,Gibbs,100000,8.148179749958215,0.4881066666666667
5,Token,100000,4.91177758295089,0.4871244766059796
5,Gibbs,500000,40.84343333297875,0.487694
5,Token,500000,24.53724129195325,0.4870797721596853
5,Gibbs,25000,2.0629830000689253,0.48436
5,Token,25000,1.2282632919959724,0.4916955034189244
5,Gibbs,100000,8.156705458997749,0.487875
5,Token,100000,4.949862416018732,0.4903139327396757
5,Gibbs,500000,40.93032004206907,0.4879855
5,Token,500000,24.65331845893525,0.489093485213868
5,Gibbs,25000,2.0481393749359995,0.4936
5,Token,25000,1.22902787500061,0.4922714250154962
5,Gibbs,100000,8.203719499986619,0.4907
5,Token,100000,4.8950959159992635,0.4881843761777509
5,Gibbs,500000,40.54860466707032,0.487236
5,Token,500000,24.527704374981113,0.4889261636107709
5,Gibbs,25000,2.0343451250810176,0.4844
5,Token,25000,1.2457526670768857,0.4844281537808276
5,Gibbs,100000,8.12395587505307,0.4908183333333333
5,Token,100000,4.9232252079527825,0.488639315809823
5,Gibbs,500000,40.58517720794771,0.48795
5,Token,500000,24.380970041034743,0.4888388441735861
5,Gibbs,25000,2.075091250007972,0.48436
5,Token,25000,1.232645040960051,0.4890208844789129
5,Gibbs,100000,8.181112749967724,0.4880425
5,Token,100000,4.870393082965165,0.4899041211676215
5,Gibbs,500000,40.69986404106021,0.4898943333333333
5,Token,500000,24.47748116706498,0.4879283317182489
6,Gibbs,25000,2.049895541043952,0.49891
6,Token,25000,1.2258548750542104,0.5024525474769266
6,Gibbs,100000,8.144501708098687,0.49722
6,Token,100000,4.886794624966569,0.4962964498852893
6,Gibbs,500000,40.71296425000765,0.4989776666666666
6,Token,500000,24.433422875008542,0.49694955156103
6,Gibbs,25000,2.0623577919322997,0.5029166666666667
6,Token,25000,1.2141079999273643,0.4946776059232072
6,Gibbs,100000,8.105095332954079,0.49934
6,Token,100000,4.853596291039139,0.4980552245486889
6,Gibbs,500000,40.67772083298769,0.499026
6,Token,500000,24.43005299998912,0.4984886176186721
6,Gibbs,25000,2.071141583030111,0.49668
6,Token,25000,1.2044579159701243,0.4981868231090981
6,Gibbs,100000,8.07324437506031,0.5024908333333333
6,Token,100000,4.878755124984309,0.4994932240827722
6,Gibbs,500000,40.67765512503683,0.4995493333333333
6,Token,500000,24.34286362491548,0.4975059080867799
6,Gibbs,25000,2.0426182079827413,0.4961666666666666
6,Token,25000,1.2276991660473868,0.4961857395955859
6,Gibbs,100000,8.169942041975446,0.4953391666666666
6,Token,100000,4.951681166072376,0.4988443557603529
6,Gibbs,500000,40.67561633407604,0.4994453333333333
6,Token,500000,24.4070352090057,0.4972778531321213
6,Gibbs,25000,2.0453984159976244,0.49064
6,Token,25000,1.2156977909617126,0.5036043906700701
6,Gibbs,100000,8.137029957957566,0.4985766666666666
6,Token,100000,4.8783641250338405,0.4969416591758153
6,Gibbs,500000,40.91512037499342,0.4984633333333333
6,Token,500000,24.5250965829473,0.4979783599019388
7,Gibbs,25000,2.0693967499537393,0.5195933333333334
7,Token,25000,1.2169466250343248,0.526006764638414
7,Gibbs,100000,8.171927833929658,0.5249925
7,Token,100000,4.888999916962348,0.5265188336469937
7,Gibbs,500000,40.72326058300678,0.524468
7,Token,500000,24.68231816694606,0.5254356886247408
7,Gibbs,25000,2.032574375043623,0.52672
7,Token,25000,1.2346396659268066,0.5214140339403287
7,Gibbs,100000,8.146526249940507,0.52796
7,Token,100000,4.912143375026062,0.5270445145623371
7,Gibbs,500000,40.96377533394843,0.526602
7,Token,500000,24.48727833398152,0.5269628031393045
7,Gibbs,25000,2.0456943749450147,0.52036
7,Token,25000,1.2264972910052163,0.5269780222461918
7,Gibbs,100000,8.14390500006266,0.5235941666666667
7,Token,100000,4.880942499963567,0.5254406389157557
7,Gibbs,500000,40.93975987494923,0.526008
7,Token,500000,24.44417262508068,0.5256971591182102
7,Gibbs,25000,2.054858709103428,0.5274566666666667
7,Token,25000,1.2279210420092568,0.5215946195256944
7,Gibbs,100000,8.129167667008005,0.5228775
7,Token,100000,4.922367374994792,0.5281117321978951
7,Gibbs,500000,40.688916583079845,0.5258971666666666
7,Token,500000,25.084561542025767,0.5255715459613662
7,Gibbs,25000,2.056632208987139,0.5254
7,Token,25000,1.2031396669335663,0.5278175011835677
7,Gibbs,100000,8.109415707993321,0.52844
7,Token,100000,4.8672362910583615,0.5306291461405142
7,Gibbs,500000,40.79869750002399,0.525344
7,Token,500000,24.486471749958586,0.5268781667015863
8,Gibbs,25000,2.036964041995815,0.47475
8,Token,25000,1.191776541993022,0.4778685044097047
8,Gibbs,100000,8.104729457991198,0.4747591666666667
8,Token,100000,4.834818750037811,0.4775475704638067
8,Gibbs,500000,40.64395587495528,0.478094
8,Token,500000,23.920347542036325,0.4776687856671242
8,Gibbs,25000,2.044990250025876,0.4727433333333333
8,Token,25000,1.2095676669850943,0.4718798959436573
8,Gibbs,100000,8.063358500017785,0.47863
8,Token,100000,4.835175832966343,0.4784964794014799
8,Gibbs,500000,40.4658447500551,0.478564
8,Token,500000,24.371428457903676,0.4772829215620228
8,Gibbs,25000,2.04171233298257,0.47504
8,Token,25000,1.225537332938984,0.4825149227142501
8,Gibbs,100000,8.037115374929272,0.4782
8,Token,100000,4.799435040913522,0.4741739430581457
8,Gibbs,500000,40.307869708980434,0.476823
8,Token,500000,24.325266749947332,0.4781466034812162
8,Gibbs,25000,2.036984167061746,0.4799466666666667
8,Token,25000,1.2241941249230877,0.4716309806773424
8,Gibbs,100000,8.0757750000339,0.4787541666666666
8,Token,100000,4.812647124985233,0.4813310094415219
8,Gibbs,500000,40.188039999920875,0.4783046666666666
8,Token,500000,24.234580125077628,0.4781236760312291
8,Gibbs,25000,2.022957958979532,0.4769366666666667
8,Token,25000,1.2221590409753844,0.4802844467004085
8,Gibbs,100000,8.086346792057157,0.4789425
8,Token,100000,4.82656987500377,0.4777073481898159
8,Gibbs,500000,40.55044637492392,0.4758823333333333
8,Token,500000,24.309984291903675,0.4789395517781091
9,Gibbs,25000,2.027277624933049,0.4820166666666666
9,Token,25000,1.1986752500524744,0.4755941021723958
9,Gibbs,100000,8.076141042052768,0.4748641666666666
9,Token,100000,4.786327542038634,0.4750301565211876
9,Gibbs,500000,40.29894987505395,0.474262
9,Token,500000,24.11690816609189,0.4752018896121334
9,Gibbs,25000,2.0516715000849217,0.47276
9,Token,25000,1.2050392089877278,0.4790349896773375
9,Gibbs,100000,8.04727629199624,0.47436
9,Token,100000,4.839660666999407,0.4773670582237351
9,Gibbs,500000,40.27342566696461,0.475962
9,Token,500000,24.04894995805807,0.4750057867420313
9,Gibbs,25000,2.0427339168963954,0.4770633333333333
9,Token,25000,1.2065112920245156,0.4704644954097096
9,Gibbs,100000,8.103772999951614,0.4746
9,Token,100000,4.80563604098279,0.4728640096403294
9,Gibbs,500000,40.603499124990776,0.474992
9,Token,500000,24.12210804107599,0.475270915871137
9,Gibbs,25000,2.034537166939116,0.47109
9,Token,25000,1.2020805830834431,0.4773657931855785
9,Gibbs,100000,8.092118125059642,0.4746116666666666
9,Token,100000,4.74009608302731,0.4736458227882067
9,Gibbs,500000,40.22418283310253,0.475726
9,Token,500000,24.165844917064533,0.47425137607384
9,Gibbs,25000,2.026770917000249,0.4746
9,Token,25000,1.1993395000463352,0.4746814128625743
9,Gibbs,100000,8.066264207940549,0.4737958333333333
9,Token,100000,4.813433708040975,0.4754277713202641
9,Gibbs,500000,40.65174500003923,0.4758051666666666
9,Token,500000,24.09973025007639,0.4755511673608724
10,Gibbs,25000,2.026479833992198,0.47468
10,Token,25000,1.2091702499892565,0.4721824988164323
10,Gibbs,100000,8.053075833013281,0.4734741666666666
10,Token,100000,4.864468207932077,0.4733360247545704
10,Gibbs,500000,40.26359625009354,0.4745411666666667
10,Token,500000,24.102708582999185,0.4734869651349097
10,Gibbs,25000,2.0405280420091003,0.4734133333333333
10,Token,25000,1.209730500006116,0.4711770763681798
10,Gibbs,100000,8.185358874965459,0.47385
10,Token,100000,4.807302457978949,0.4719407139259094
10,Gibbs,500000,40.35441420797724,0.472982
10,Token,500000,24.081548541085795,0.4734908676795884
10,Gibbs,25000,2.0610042919870466,0.47416
10,Token,25000,1.2046598750166595,0.4758674208961925
10,Gibbs,100000,8.136847625020891,0.47449
10,Token,100000,4.838645540992729,0.4740336801689009
10,Gibbs,500000,40.347267457982525,0.4736981666666666
10,Token,500000,24.201551208039746,0.4739845395814374
10,Gibbs,25000,2.0242400839924812,0.47132
10,Token,25000,1.2023772499524057,0.4764531038757571
10,Gibbs,100000,8.067906916025095,0.47113
10,Token,100000,4.842565166996792,0.4765510941115199
10,Gibbs,500000,40.57587108307053,0.4739156666666667
10,Token,500000,24.30308433389291,0.4746387036331959
10,Gibbs,25000,2.0395451249787584,0.47413
10,Token,25000,1.2071293749613687,0.4755501759489284
10,Gibbs,100000,8.024657541071065,0.4756725
10,Token,100000,4.8196184579283,0.4773170514545262
10,Gibbs,500000,40.64693108305801,0.475434
10,Token,500000,24.165913042030297,0.4728928027075855
11,Gibbs,25000,2.024904499994591,0.466
11,Token,25000,1.2232887500431389,0.4579015954980501
11,Gibbs,100000,8.097666000016034,0.46453
11,Token,100000,4.848968916921876,0.4659069703337891
11,Gibbs,500000,40.07984925003257,0.4651718333333333
11,Token,500000,24.20407045900356,0.4642225679768403
11,Gibbs,25000,2.0291815410600975,0.46444
11,Token,25000,1.2107250419212503,0.4720360780715412
11,Gibbs,100000,8.128257959033363,0.466825
11,Token,100000,4.802209499990568,0.4644433575764524
11,Gibbs,500000,40.141145874978974,0.4650416666666667
11,Token,500000,24.023451707907952,0.464625017896826
11,Gibbs,25000,2.057318334002048,0.46084
11,Token,25000,1.212489459081553,0.4550219875151911
11,Gibbs,100000,8.138218375039287,0.46451
11,Token,100000,4.859483791980892,0.466613163489204
11,Gibbs,500000,40.35631025000475,0.46411
11,Token,500000,23.99904358398635,0.4642772036023414
11,Gibbs,25000,2.0292554160114378,0.46252
11,Token,25000,1.2067092090146616,0.4676141715758288
11,Gibbs,100000,8.062067916966043,0.46587
11,Token,100000,4.843482124968432,0.4658313503413266
11,Gibbs,500000,40.54209862498101,0.463852
11,Token,500000,24.160781166981906,0.4664572626234515
11,Gibbs,25000,2.039908042061142,0.46544
11,Token,25000,1.204765958013012,0.459897798320066
11,Gibbs,100000,8.079458832973613,0.46422
11,Token,100000,4.8139537909301,0.4656605955196374
11,Gibbs,500000,40.33640266605653,0.4653658333333333
11,Token,500000,24.22786179103423,0.4647718511403601
12,Gibbs,25000,2.0666617089882493,0.46692
12,Token,25000,1.2275232499232516,0.461962330823031
12,Gibbs,100000,8.21282599994447,0.4617183333333333
12,Token,100000,5.000240124994889,0.4583669252789097
12,Gibbs,500000,41.18355741596314,0.4642418333333333
12,Token,500000,24.846169415977784,0.4629486310483039
12,Gibbs,25000,2.060043291072361,0.4654566666666667
12,Token,25000,1.2359642079100013,0.460332179863243
12,Gibbs,100000,8.309152375091799,0.46351
12,Token,100000,4.980672916979529,0.4645604465970394
12,Gibbs,500000,41.13580658403225,0.46463
12,Token,500000,24.82070279098115,0.4639357309429597
12,Gibbs,25000,2.0555900000035763,0.46392
12,Token,25000,1.2368203750811515,0.4663988793932324
12,Gibbs,100000,8.210400915937498,0.4647183333333333
12,Token,100000,4.951249958015978,0.4629626693369468
12,Gibbs,500000,41.08338800002821,0.463438
12,Token,500000,24.73935675004031,0.4628918002414212
12,Gibbs,25000,2.078579750028439,0.469
12,Token,25000,1.2334905000170693,0.4621282743339076
12,Gibbs,100000,8.187452957965434,0.4606825
12,Token,100000,4.937928416999057,0.4632675886613919
12,Gibbs,500000,41.16529212507885,0.462994
12,Token,500000,24.819855666952208,0.462236660553493
12,Gibbs,25000,2.069608959020115,0.45722
12,Token,25000,1.234964541043155,0.4579992093279776
12,Gibbs,100000,8.238291875110008,0.46002
12,Token,100000,4.993945457972586,0.4613063475665608
12,Gibbs,500000,40.76644641591702,0.4631553333333333
12,Token,500000,24.927446624962613,0.4630415603934643
13,Gibbs,25000,2.0683390829944983,0.48408
13,Token,25000,1.252468250109813,0.4851309733563051
13,Gibbs,100000,8.253523708088323,0.4883741666666666
13,Token,100000,4.9939408340724185,0.4877587088008255
13,Gibbs,500000,40.96720225003082,0.487538
13,Token,500000,24.888208999997005,0.4853528961393832
13,Gibbs,25000,2.0441770419711247,0.49238
13,Token,25000,1.230291667045094,0.4820122114901239
13,Gibbs,100000,8.196386458002962,0.4868916666666666
13,Token,100000,4.9745401670224965,0.4878013975062478
13,Gibbs,500000,40.909008332993835,0.487608
13,Token,500000,24.91843791701831,0.4881061414101699
13,Gibbs,25000,2.068518291926011,0.48336
13,Token,25000,1.2337160829920322,0.4842670909614474
13,Gibbs,100000,8.204442791990004,0.48857
13,Token,100000,4.9866428329842165,0.4870988633827262
13,Gibbs,500000,40.95010116707999,0.4887525
13,Token,500000,24.758039208012633,0.4863192637654336
13,Gibbs,25000,2.0580408331006765,0.48681
13,Token,25000,1.2382297909352928,0.4917638330998736
13,Gibbs,100000,8.182535334024578,0.48639
13,Token,100000,4.9454076659167185,0.4909469452572238
13,Gibbs,500000,40.87145870900712,0.4882265
13,Token,500000,24.646950499969535,0.4881900461207608
13,Gibbs,25000,2.0754611250013113,0.48135
13,Token,25000,1.2333401249488816,0.484301255801922
13,Gibbs,100000,8.257096874993294,0.4865875
13,Token,100000,4.9512792500900105,0.4867451569663698
13,Gibbs,500000,41.22477950004395,0.4862203333333333
13,Token,500000,24.771436166018248,0.4869914770863309
14,Gibbs,25000,2.036901417071931,0.50596
14,Token,25000,1.2227654579328373,0.5019498362528003
14,Gibbs,100000,8.18625933304429,0.5021841666666667
14,Token,100000,4.928140833042562,0.5018923293275065
14,Gibbs,500000,41.0375647500623,0.5042586666666666
14,Token,500000,24.86700429103803,0.5048919617092072
14,Gibbs,25000,2.073855209047906,0.4982666666666667
14,Token,25000,1.231377875083126,0.5076407225375691
14,Gibbs,100000,8.173858999973163,0.50184
14,Token,100000,4.976215875009075,0.5017032793463505
14,Gibbs,500000,40.8862689579837,0.5036
14,Token,500000,25.07325954199769,0.5046104906742597
14,Gibbs,25000,2.0316963749937713,0.5044833333333333
14,Token,25000,1.2481449580518529,0.502852764179629
14,Gibbs,100000,8.159416957991198,0.5041325
14,Token,100000,4.9758727500448,0.5022106651022272
14,Gibbs,500000,41.07358154200483,0.5031061666666666
14,Token,500000,24.55048487498425,0.5027258055035149
14,Gibbs,25000,2.0382958749542013,0.50367
14,Token,25000,1.2313006250187757,0.5050441946614996
14,Gibbs,100000,8.186910124961287,0.5047716666666666
14,Token,100000,4.974427500041202,0.5033596011167365
14,Gibbs,500000,41.10634229204152,0.50311
14,Token,500000,24.545863625011407,0.5036941244019045
14,Gibbs,25000,2.0550124590517953,0.50492
14,Token,25000,1.2273141250479966,0.4925642665052784
14,Gibbs,100000,8.168076583999209,0.5055166666666666
14,Token,100000,4.966475624940358,0.502422888952041
14,Gibbs,500000,41.084219999960624,0.503942
14,Token,500000,24.56398916710168,0.5031489876921058
15,Gibbs,25000,2.13390137499664,0.51284
15,Token,25000,1.2461794159607962,0.5128581817471899
15,Gibbs,100000,8.222790166037157,0.51305
15,Token,100000,4.979060624958947,0.5171078036173189
15,Gibbs,500000,41.02409912494477,0.513892
15,Token,500000,24.80678970797453,0.5140551366146742
15,Gibbs,25000,2.045125792035833,0.50756
15,Token,25000,1.2432991670211777,0.5126531927043424
15,Gibbs,100000,8.25031399994623,0.5154158333333333
15,Token,100000,4.9356541249435395,0.5148648170667005
15,Gibbs,500000,40.87723908293992,0.512868
15,Token,500000,24.78528270800598,0.513726347225498
15,Gibbs,25000,2.0501280000898987,0.50528
15,Token,25000,1.235728457919322,0.5154400675487704
15,Gibbs,100000,8.239420041907579,0.51366
15,Token,100000,4.9148107500514016,0.5157332273027202
15,Gibbs,500000,40.95986670802812,0.513415
15,Token,500000,24.781176416086964,0.5151166287672666
15,Gibbs,25000,2.0721033749869093,0.51331
15,Token,25000,1.2391945408890024,0.5151325839844989
15,Gibbs,100000,8.16936258401256,0.51605
15,Token,100000,4.972820332972333,0.5129255301632294
15,Gibbs,500000,41.07368541602045,0.513704
15,Token,500000,24.736649792059325,0.5137419574042127
15,Gibbs,25000,2.063452292000875,0.5056833333333334
15,Token,25000,1.248972792061977,0.5172312813279385
15,Gibbs,100000,8.125137040973641,0.5142466666666666
15,Token,100000,4.968705832958221,0.5154380653966574
15,Gibbs,500000,41.223986666998826,0.513408
15,Token,500000,24.57821945892647,0.5142053845848021
16,Gibbs,25000,2.052379916072823,0.50372
16,Token,25000,1.233873042045161,0.507796904665453
16,Gibbs,100000,8.160532040987164,0.5048533333333334
16,Token,100000,4.995693500037305,0.5064453846801213
16,Gibbs,500000,40.96775779197924,0.5035061666666667
16,Token,500000,24.73726454202551,0.5032902110276644
16,Gibbs,25000,2.0710506660398096,0.50944
16,Token,25000,1.2483308750670403,0.4995436553450892
16,Gibbs,100000,8.146272792015225,0.50441
16,Token,100000,5.0189111669315025,0.5054220754272835
16,Gibbs,500000,41.11115220806096,0.503928
16,Token,500000,24.60484395804814,0.5042738961957263
16,Gibbs,25000,2.0927276249276474,0.5056333333333334
16,Token,25000,1.2414054170949385,0.4999780368882663
16,Gibbs,100000,8.267965374980122,0.5041158333333333
16,Token,100000,5.019654333009385,0.5041304371689338
16,Gibbs,500000,41.145475208060816,0.5043015
16,Token,500000,24.836345334071662,0.5026477546099419
16,Gibbs,25000,2.064687457983382,0.50284
16,Token,25000,1.2409575839992613,0.5079091605698696
16,Gibbs,100000,8.231236708932556,0.503375
16,Token,100000,5.030828249990009,0.5031973840361317
16,Gibbs,500000,40.8425281670643,0.503118
16,Token,500000,24.66693508403841,0.5051519687484222
16,Gibbs,25000,2.0708687499864027,0.50643
16,Token,25000,1.2416389579884708,0.5021987515191152
16,Gibbs,100000,8.297850542003289,0.5027133333333333
16,Token,100000,4.992732290993445,0.5042328900619474
16,Gibbs,500000,41.409669999964535,0.50204
16,Token,500000,24.808473750017583,0.5029338599166953
17,Gibbs,25000,2.0497947920812294,0.53492
17,Token,25000,1.2232742499327287,0.5339232462455281
17,Gibbs,100000,8.16403350001201,0.5349225
17,Token,100000,5.006304833106697,0.5369763467981642
17,Gibbs,500000,40.979752250015736,0.535423
17,Token,500000,24.91376508399844,0.5348425286635808
17,Gibbs,25000,2.0508621250046417,0.54124
17,Token,25000,1.2314405420329422,0.5380083850279908
17,Gibbs,100000,8.21396174991969,0.53665
17,Token,100000,5.0422839999664575,0.5375300802913565
17,Gibbs,500000,41.088623958057724,0.534048
17,Token,500000,25.007016749936156,0.5348878957454701
17,Gibbs,25000,2.058904540957883,0.53732
17,Token,25000,1.2460962500190362,0.5352166294920664
17,Gibbs,100000,8.27673100004904,0.53418
17,Token,100000,4.964819082990289,0.5360884217253798
17,Gibbs,500000,41.19453025003895,0.532862
17,Token,500000,24.851423499989323,0.534567887081821
17,Gibbs,25000,2.060171875054948,0.52924
17,Token,25000,1.2431948330486193,0.5348456969383423
17,Gibbs,100000,8.226464875042439,0.53771
17,Token,100000,4.955727041931823,0.5345357725253053
17,Gibbs,500000,41.23346466606017,0.534078
17,Token,500000,24.86177854205016,0.5346508161562423
17,Gibbs,25000,2.0847185839666054,0.5312866666666667
17,Token,25000,1.2458489160053432,0.5385062155606206
17,Gibbs,100000,8.33663366700057,0.5327541666666666
17,Token,100000,4.929113999940455,0.5336527261617121
17,Gibbs,500000,41.27322887501214,0.5353988333333334
17,Token,500000,24.704722541966476,0.5345776434435177
18,Gibbs,25000,2.0699684580322355,0.4888633333333333
18,Token,25000,1.239074083045125,0.48855233809526133
18,Gibbs,100000,8.201126541011035,0.4866608333333333
18,Token,100000,4.964005624991842,0.487650157521323
18,Gibbs,500000,40.717704290989786,0.48662666666666665
18,Token,500000,24.688875208958052,0.4863338983079786
18,Gibbs,25000,2.07407604099717,0.48875
18,Token,25000,1.2331006249878556,0.4806553792541327
